Excluir,impressaoEtiqueta,D001_Id,D009_Id,D049_Id,D024_Id,foto,D001_Codigo_Barras,D001_Flag_Ativo,D001_Flag_Pre_Cadastro,D049_Flag_Curva_ABC,D049_Flag_Curva_ABC_Qtd,D001_Codigo_Barra1,D049_Modelo,D001_Aplicacao,"ifnull(D069_D070_Id,""_"")",validades,D049_Codigo_Produto,C008_Tipo,D060_Descricao_Grupo,D003_Nome_Linha,D002_Descricao_Produto,D082_Marca,D049_Origem_Mercadoria,NCM,D001_D005_Id,D037_Unidade,D009_Quantidade_Estoque,Pedido,D009_Quantidade_Estoque_Loja,D009_Quantidade_Estoque_Fora,D009_Quantidade_OP,D009_Valor_Custo_Unitario,ST,D049_Flag_Tipo,D004_Local,D024_Nome_Empresa,C004_Nome_Empresa,D001_Flag_Tipo,D009_IPV_1,C007_Primeiro_Nome,D009_C007_Id_Comprador,D009_Data_Alteracao_Custo,D009_Flag_Custo_Utilizado,D001_C008_Id,D001_D060_Id,D001_D003_Id,D001_D002_Id,D049_D024_Id,D001_C004_Id,D009_Origem_Mercadoria,D001_Flag_Ecommerce,D001_Flag_Etiqueta_Pedido,D001_Qte_Embalagem,D049_Flag_Nao_Comprar,D009A_Id,D009A_Ficha_Conteudo_Importacao,D001A_Id,linkImagem,D001_Cubagem_Unitaria,Etiqueta,D001_Codigo_Produto,D001_Descricao_Produto,D049_D082_Id,D001_D037_Id,D009_Quantidade_Estoque_Similar,D009_Quantidade_OC,infoCustoVendaProduto,D009_Data_Ultima_Entrada,D009_Data_Ultima_Venda,D001_Flag_Tipo_Item,D009A_Qtd_Liquida_Fora	+ D009_Quantidade_Estoque_Liquido,(D009_Quantidade_Estoque) + (D009A_Qtd_Fisica_Fora),D001A_Quantidade_Estoque_Tray,D001_Peso_Unitario_Kg,D009_Preco_1,D001_Peso_Unitario_Bruto,D001_Quantidade_Tributavel,D009_Preco_4
,,2034,4225,2100,,,002014,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,3999,,6114,,0.000000,,1620-40,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 40,104,1,349.00,20.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2035,4227,2101,,,002015,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4001,,6119,,0.000000,,1620-41,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 41,104,1,349.00,20.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2036,4229,2102,,,002016,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4003,,6124,,0.000000,,1620-42,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 42,104,1,349.00,20.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2037,4231,2103,,,002017,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4005,,6129,,0.000000,,1620-43,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 43,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2038,4233,2104,,,002018,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4007,,6134,,0.000000,,1620-44,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 44,104,1,349.00,4.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2039,4235,2105,,,002019,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4009,,6139,,0.000000,,1620-45,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 45,104,1,349.00,4.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2040,4237,2106,,,002020,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,0.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4011,,6144,,0.000000,,1620-46,BOTINA ELASTICO BICO CPT BECRA CA:43.594 - F-350 - 46,104,1,349.00,4.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2041,4239,2107,,,002021,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,,MSA,0,65070000-I,13141,PC,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,13,0,0,,,N,S,0.000,N,4013,,6145,,0.000000,,1654-1,CAPACETE COM JUGULAR MSA CA:498 - AZUL,73,3,-5.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,0.0000000000,0.000,0.000,0.0000000000
,,2046,4252,2112,,,002026,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4023,,6170,,0.000000,,1621-38,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 38,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2047,4254,2113,,,002027,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4025,,6179,,0.000000,,1621-39,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 39,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2048,4256,2114,,,002028,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4027,,6184,,0.000000,,1621-40,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 40,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2049,4258,2115,,,002029,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4029,,6189,,0.000000,,1621-41,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 41,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2050,4260,2116,,,002030,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4031,,6194,,0.000000,,1621-42,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 42,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2051,4262,2117,,,002031,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4033,,6199,,0.000000,,1621-43,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 43,104,1,349.00,10.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2052,4264,2118,,,002032,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4035,,6204,,0.000000,,1621-44,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 44,104,1,349.00,4.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2053,4266,2119,,,002033,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4037,,6209,,0.000000,,1621-45,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 45,104,1,349.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2054,4268,2120,,,002034,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4039,,6214,,0.000000,,1621-46,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 46,104,1,349.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2055,4270,2121,,,002035,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4041,,6219,,0.000000,,1621-37,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 37,104,1,349.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2056,4272,2122,,,002036,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4043,,6224,,0.000000,,1621-36,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 36,104,1,349.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2057,4274,2123,,,002037,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,F-350,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,67.30000,,CP,,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,0,,N,N,0.000,N,4045,,6229,,0.000000,,1621-35,BOTINA ELASTICO BICO PVC BEP CA:44.639 - F-350 - 35,104,1,349.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,2058,4276,2124,,,002038,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64069020-I,13165,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,7,0,0,,,N,S,0.000,N,4047,,6230,,0.000000,,9168-40,PALMILHA CONFORTO - BOMPEL - 40,40,1,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,0.0000000000,0.000,0.000,0.0000000000
,,2059,4279,2125,,,002039,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64069020-I,13165,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,7,0,0,,,N,S,0.000,N,4049,,6237,,0.000000,,9168-41,PALMILHA CONFORTO - BOMPEL - 41,40,1,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,0.0000000000,0.000,0.000,0.0000000000
,,2060,4282,2126,,,002040,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64069020-I,13165,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,7,0,0,,,N,S,0.000,N,4051,,6244,,0.000000,,9168-43,PALMILHA CONFORTO - BOMPEL - 43,40,1,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,0.0000000000,0.000,0.000,0.0000000000
,,2061,4285,2127,,,002041,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64069020-I,13165,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,7,0,0,,,N,S,0.000,N,4053,,6251,,0.000000,,9168-42,PALMILHA CONFORTO - BOMPEL - 42,40,1,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,0.0000000000,0.000,0.000,0.0000000000
,,2062,4287,2128,,,002042,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,CINTO,STEELFLEX,1,63072000-I,13136,PC,0.00,0.00,0.00,0.00,0.00000,118.91000,,CP,,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,,1,1,4,14,0,,,N,S,0.000,N,4055,,6252,,0.000000,,2550,CINTO DE SEGURANÇA 3 PONTOS DE ANCORAGEM CA: 45073 - STEELFLEX,53,3,0.00,0.00000,,2026-05-21,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,178.3650000000,0.000,0.000,196.2015000000
,,2063,4289,2129,,,002043,S,N,D,D,,,,_,,,GERAL,GERAL,,,NACIONAL,0,42021220-I,13129,CJ,0.00,0.00,0.00,0.00,0.00000,807.49767,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-19 00:00:00,U,1,1,0,0,0,,,N,S,0.000,N,4057,,6253,,0.000000,,1299-1,KIT CIPA COMPLETO PRANCHA DE POLIETILENO - VERDE,40,6,0.00,3.00000,,2026-05-19,2026-05-21,00,0.0000000,0.0000000,0.00,0.000,1211.2465050000,0.000,0.000,1332.3711555000
,,2064,4292,2130,,,002044,S,N,D,D,,,,_,,,GERAL,GERAL,,,NACIONAL,0,42021220-I,13129,UN,0.00,0.00,0.00,0.00,0.00000,118.54088,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-19 00:00:00,U,1,1,0,0,0,,,N,S,0.000,N,4059,,6260,,0.000000,,1299-2,IMOBILIZADOR DE CABEÇA IMPERMEÁVEL ADULTO - HEAD BLOCK,40,2,0.00,8.00000,,2026-05-19,2026-05-21,00,0.0000000,0.0000000,0.00,0.000,177.8113200000,0.000,0.000,195.5924520000
,,2065,4294,2131,,,002045,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64019200-I,13155,PR,3.00,3.00,0.00,-3.00,0.00000,303.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-18 00:00:00,U,1,1,7,0,0,,,N,S,0.000,N,4061,,6261,,0.000000,,3028-40,BOTA FLORESTAL VIPER C/ BICO AÇO C.A 49765 - TECMATER - 40,40,1,7.00,0.00000,,2026-05-18,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,454.5000000000,0.000,0.000,499.9500000000
,,2066,4297,2132,,,002046,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64019200-I,13155,PR,2.00,2.00,0.00,-2.00,0.00000,303.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-18 00:00:00,U,1,1,7,0,0,,,N,S,0.000,N,4063,,6268,,0.000000,,3028-41,BOTA FLORESTAL VIPER C/ BICO AÇO C.A 49765 - TECMATER - 41,40,1,8.00,0.00000,,2026-05-18,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,454.5000000000,0.000,0.000,499.9500000000
,,2067,4300,2133,,,002047,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64019200-I,13155,PR,1.00,1.00,0.00,-1.00,0.00000,303.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-18 00:00:00,U,1,1,7,0,0,,,N,S,0.000,N,4065,,6275,,0.000000,,3028-42,BOTA FLORESTAL VIPER C/ BICO AÇO C.A 49765 - TECMATER - 42,40,1,9.00,0.00000,,2026-05-18,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,454.5000000000,0.000,0.000,499.9500000000
,,2068,4302,2134,,,002048,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,MARLUVAS,0,64032000-I,13166,PR,1.00,1.00,0.00,-1.00,0.00000,170.00000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-05-21 00:00:00,U,1,1,7,10,0,,,N,S,0.000,N,4067,,6277,,0.000000,,7015-43,BOTINA MANOBREIRO C/ METATARSO 43 CA: 47069 - MARLUVAS,37,1,3.00,0.00000,,2026-05-21,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,255.0000000000,0.000,0.000,280.5000000000
,,2069,4305,2135,,,002049,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,MARLUVAS,0,64032000-I,13166,PR,1.00,1.00,0.00,-1.00,0.00000,170.00000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-05-21 00:00:00,U,1,1,7,10,0,,,N,S,0.000,N,4069,,6284,,0.000000,,7015-41,BOTINA MANOBREIRO C/ METATARSO 41 CA: 47069 - MARLUVAS,37,1,3.00,0.00000,,2026-05-21,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,255.0000000000,0.000,0.000,280.5000000000
,,2070,4308,2136,,,002050,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,MARLUVAS,0,64032000-I,13166,PR,2.00,2.00,0.00,-2.00,0.00000,170.00000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-05-21 00:00:00,U,1,1,7,10,0,,,N,S,0.000,N,4071,,6291,,0.000000,,7015-40,BOTINA MANOBREIRO C/ METATARSO 40 CA: 47069 - MARLUVAS,37,1,2.00,0.00000,,2026-05-21,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,255.0000000000,0.000,0.000,280.5000000000
,,2071,4311,2137,,,002051,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,,NACIONAL,0,64019200-I,13155,PR,4.00,4.00,0.00,-4.00,0.00000,303.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-21 00:00:00,U,1,1,7,0,0,,,N,S,0.000,N,4073,,6292,,0.000000,,3028-39,BOTA FLORESTAL VIPER C/ BICO AÇO C.A 49765 - TECMATER - 39,40,1,6.00,0.00000,,2026-05-21,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,454.5000000000,0.000,0.000,499.9500000000
,,143,285,143,,,000143,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64042000-I,13181,PR,1.00,1.00,0.00,0.00,0.00000,73.77000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-24 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,228,,,,0.000000,,1829-34,BOTINA CADARCO BICO CPT CBACOM CA:44621-34- CALBRAS,12,1,253.00,0.00000,,0000-00-00,2026-01-28,00,1.0000000,1.0000000,,0.000,110.6550000000,0.000,,125.4090000000
,,153,305,153,,,000153,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64042000-I,13181,PR,3.00,3.00,0.00,-2.00,0.00000,73.77000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-24 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,238,,,,0.000000,,1829-44,BOTINA CADARCO BICO CPT CBACOM CA:44621-44- CALBRAS,12,1,251.00,0.00000,,2025-08-12,2024-12-10,00,1.0000000,1.0000000,,0.000,110.6550000000,0.000,,125.4090000000
,,154,307,154,,,000154,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64042000-I,13181,PR,1.00,1.00,0.00,0.00,0.00000,73.77000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-24 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,239,,,,0.000000,,1829-45,BOTINA CADARCO BICO CPT CBACOM CA:44621-45- CALBRAS,12,1,253.00,0.00000,,2025-08-12,2026-03-30,00,1.0000000,1.0000000,,0.000,110.6550000000,0.000,,125.4090000000
,,184,367,184,,,000184,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,1.00,1.00,0.00,0.00,0.00000,89.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,269,,,,0.000000,,1748-37,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -37 - CALBRAS,12,1,39.00,0.00000,,2025-06-06,0000-00-00,00,1.0000000,1.0000000,,0.000,133.5000000000,0.000,,151.3000000000
,,193,385,193,,,000193,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,1.00,1.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,278,,,,0.000000,,1748-46,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -46 - CALBRAS,12,1,39.00,0.00000,,0000-00-00,0000-00-00,00,1.0000000,1.0000000,,0.000,109.6000000000,0.000,,0.0000000000
,,212,423,212,,,000212,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,1.00,1.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,297,,,,0.000000,,1731-37,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 37 - CALBRAS,12,1,120.00,0.00000,,0000-00-00,0000-00-00,00,1.0000000,1.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,221,441,221,,,000221,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,1.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,306,,,,0.000000,,1731-46,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 46 - CALBRAS,12,1,121.00,0.00000,,2025-11-24,0000-00-00,00,1.0000000,1.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,261,521,261,,,000261,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,0,64051010-I,13105,PR,3.00,-7.00,0.00,-11.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-10 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,42,,,,0.000000,,1718-39,BOTINA ELASTICO BICO PVC TSA-PR CA:44696 - BELLGA - 39,10,1,756.00,100.00000,,2026-02-23,2026-05-25,00,-18.0000000,1.0000000,,0.000,73.8000000000,1.000,,83.6400000000
,,279,557,279,,,000279,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,1.00,1.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,319,,,,0.000000,,1278-38,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 38,19,1,2.00,1.00000,,2025-08-21,0000-00-00,00,1.0000000,1.0000000,,0.000,245.4000000000,0.000,,278.1200000000
,,280,559,280,,,000280,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,1.00,1.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,320,,,,0.000000,,1278-39,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 39,19,1,2.00,0.00000,,2025-08-13,0000-00-00,00,1.0000000,1.0000000,,0.000,245.4000000000,0.000,,278.1200000000
,,283,565,283,,,000283,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,1.00,1.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,323,,,,0.000000,,1278-42,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 42,19,1,2.00,0.00000,,2025-10-17,2026-01-23,00,1.0000000,1.0000000,,0.000,245.4000000000,0.000,,278.1200000000
